gene.id	total_sites	non-NA_sites
DPOGS210451	2196	2196
DPOGS210444	416	416
DPOGS210473	845	845
DPOGS210485	231	231
DPOGS210484	239	239
DPOGS210459	356	356
DPOGS210483	585	585
DPOGS210462	1353	1353
DPOGS210461	2688	2688
DPOGS210433	430	430
DPOGS210441	552	552
DPOGS210443	304	304
DPOGS210481	2228	2228
DPOGS210460	1055	1055
DPOGS210430	1634	1634
DPOGS210440	540	540
DPOGS210432	352	352
DPOGS210482	373	373
DPOGS210442	266	266
DPOGS203590	273	273
DPOGS203634	237	237
DPOGS203592	2022	2022
DPOGS203600	924	924
DPOGS203591	142	142
DPOGS203635	3047	3047
DPOGS203629	1047	1047
DPOGS203631	262	262
DPOGS203587	751	751
DPOGS203588	807	807
DPOGS203585	418	418
DPOGS203615	842	842
DPOGS203594	230	230
DPOGS203586	171	171
DPOGS203616	857	857
DPOGS203630	978	978
DPOGS203617	1179	1179
DPOGS203614	1041	1041
DPOGS203589	267	267
DPOGS203618	666	666
DPOGS203625	168	168
DPOGS203607	398	398
DPOGS203620	2175	2175
DPOGS203601	760	760
DPOGS203633	81	81
DPOGS203622	2350	2350
DPOGS203603	832	832
DPOGS203599	673	673
DPOGS203583	4037	4037
DPOGS203611	1155	1155
DPOGS203621	1364	1364
DPOGS203619	1579	1579
DPOGS203623	179	179
DPOGS203628	162	162
DPOGS203626	472	472
DPOGS203602	863	863
DPOGS203612	1021	1021
DPOGS203596	649	649
DPOGS203598	817	817
DPOGS203593	2288	2288
DPOGS203604	539	539
DPOGS203632	248	248
DPOGS203595	125	125
DPOGS203605	735	735
DPOGS203624	691	691
DPOGS203613	903	903
DPOGS203584	2767	2767
DPOGS203627	855	855
DPOGS203597	321	321
DPOGS203610	1479	1479
DPOGS203608	97	97
DPOGS208492	784	784
DPOGS208486	207	207
DPOGS208539	1720	1720
DPOGS208462	1978	1978
DPOGS208533	1605	1605
DPOGS208485	879	879
DPOGS208487	1616	1616
DPOGS208542	1675	1675
DPOGS208524	1901	1901
DPOGS208491	298	298
DPOGS208477	460	460
DPOGS208575	217	217
DPOGS208484	543	543
DPOGS208571	3346	3346
DPOGS208530	2590	2590
DPOGS208576	690	690
DPOGS208562	491	491
DPOGS208582	700	700
DPOGS208541	499	499
DPOGS208538	252	252
DPOGS208586	1014	1014
DPOGS208529	197	197
DPOGS208566	268	268
DPOGS208534	659	659
DPOGS208570	273	273
DPOGS208579	576	576
DPOGS208527	400	400
DPOGS208581	761	761
DPOGS208578	1183	1183
DPOGS208459	3007	3007
DPOGS208522	1665	1665
DPOGS208490	284	284
DPOGS208474	2048	2048
DPOGS208513	395	395
DPOGS208495	945	945
DPOGS208480	574	574
DPOGS208483	1474	1474
DPOGS208481	221	221
DPOGS208573	583	583
DPOGS208580	1013	1013
DPOGS208536	381	381
DPOGS208561	486	486
DPOGS208519	473	473
DPOGS208504	241	241
DPOGS208565	1286	1286
DPOGS208537	2022	2022
DPOGS208526	952	952
DPOGS208540	2134	2134
DPOGS208584	1461	1461
DPOGS208482	1680	1680
DPOGS208497	628	628
DPOGS208532	291	291
DPOGS208488	1253	1253
DPOGS208521	392	392
DPOGS208574	159	159
DPOGS208572	2173	2173
DPOGS208560	4495	4495
DPOGS208563	215	215
DPOGS208463	1430	1430
DPOGS208489	1231	1231
DPOGS208511	270	270
DPOGS208509	438	438
DPOGS208478	503	503
DPOGS208472	394	394
DPOGS208479	730	730
DPOGS208470	1295	1295
DPOGS208535	885	885
DPOGS208502	251	251
DPOGS208545	847	847
DPOGS208543	298	298
DPOGS208548	2837	2837
DPOGS208475	1129	1129
DPOGS208505	688	688
DPOGS208476	1239	1239
DPOGS208525	419	419
DPOGS208528	354	354
DPOGS208569	1039	1039
DPOGS208494	2205	2205
DPOGS208554	700	700
DPOGS208460	6152	6152
DPOGS208520	222	222
DPOGS208516	1289	1289
DPOGS208559	819	819
DPOGS208500	1235	1235
DPOGS208549	1128	1128
DPOGS208553	552	552
DPOGS208466	2340	2340
DPOGS208468	437	437
DPOGS208493	776	776
DPOGS208503	661	661
DPOGS208514	682	682
DPOGS208546	436	436
DPOGS208556	2544	2544
DPOGS208498	864	864
DPOGS208547	2441	2441
DPOGS208550	1421	1421
DPOGS208507	221	221
DPOGS208469	121	121
DPOGS208568	1032	1032
DPOGS208508	1170	1170
DPOGS208558	748	748
DPOGS208499	443	443
DPOGS208517	1164	1164
DPOGS208471	375	375
DPOGS208551	256	256
DPOGS208501	1299	1299
DPOGS208457	717	717
DPOGS208464	252	252
DPOGS208458	1590	1590
DPOGS208557	921	921
DPOGS208567	960	960
DPOGS208473	149	149
DPOGS208461	1211	1211
DPOGS208544	326	326
DPOGS208552	398	398
DPOGS208515	1646	1646
DPOGS208465	901	901
DPOGS208555	838	838
DPOGS208467	631	631
DPOGS201165	521	521
DPOGS201137	498	498
DPOGS201136	738	738
DPOGS201166	306	306
DPOGS201140	122	122
DPOGS201133	1877	1877
DPOGS201164	1167	1167
DPOGS201162	1385	1385
DPOGS201154	846	846
DPOGS201141	376	376
DPOGS201142	205	205
DPOGS201163	299	299
DPOGS201134	252	252
DPOGS201144	779	779
DPOGS201157	77	77
DPOGS201130	1104	1104
DPOGS201155	376	376
DPOGS201129	814	814
DPOGS201139	253	253
DPOGS201143	2108	2108
DPOGS201131	1250	1250
DPOGS201156	240	240
DPOGS201151	523	523
DPOGS201145	1236	1236
DPOGS201158	1123	1123
DPOGS201152	2551	2551
DPOGS201153	758	758
DPOGS201160	2050	2050
DPOGS201146	523	523
DPOGS201132	127	127
DPOGS201138	489	489
DPOGS201149	395	395
DPOGS201159	239	239
DPOGS201167	1220	1220
DPOGS201147	169	169
DPOGS201150	641	641
DPOGS201148	324	324
DPOGS216026	1030	1030
DPOGS216027	349	349
DPOGS216028	789	789
DPOGS216029	216	216
DPOGS216030	294	294
DPOGS216035	1033	1033
DPOGS216036	261	261
DPOGS216037	2344	2344
DPOGS216025	102	102
DPOGS216039	95	95
DPOGS216040	594	594
DPOGS216041	1988	1988
DPOGS216042	750	750
DPOGS216043	470	470
DPOGS216031	268	268
DPOGS216032	1038	1038
DPOGS216033	606	606
DPOGS216034	200	200
DPOGS216048	867	867
DPOGS216049	2777	2777
DPOGS216050	325	325
DPOGS216038	1115	1115
DPOGS216053	1469	1469
DPOGS216054	1467	1467
DPOGS216055	1919	1919
DPOGS216056	810	810
DPOGS216059	891	891
DPOGS216060	217	217
DPOGS216061	250	250
DPOGS216062	212	212
DPOGS216063	229	229
DPOGS216064	396	396
DPOGS216065	1926	1926
DPOGS216066	135	135
DPOGS216067	369	369
DPOGS216068	493	493
DPOGS216069	1081	1081
DPOGS216070	350	350
DPOGS216071	986	986
DPOGS216072	1003	1003
DPOGS216074	666	666
DPOGS216075	1151	1151
DPOGS216076	1243	1243
DPOGS216077	819	819
DPOGS216078	977	977
DPOGS216051	739	739
DPOGS216044	403	403
DPOGS216045	1445	1445
DPOGS216046	906	906
DPOGS216047	794	794
DPOGS216024	842	842
DPOGS214419	1033	1033
DPOGS214391	867	867
DPOGS214429	131	131
DPOGS214393	270	270
DPOGS214397	1160	1160
DPOGS214430	2845	2845
DPOGS214417	443	443
DPOGS214403	3240	3240
DPOGS214405	253	253
DPOGS214392	136	136
DPOGS214432	2479	2479
DPOGS214433	1139	1139
DPOGS214431	423	423
DPOGS214418	964	964
DPOGS214412	1822	1822
DPOGS214411	2482	2482
DPOGS214404	279	279
DPOGS214394	780	780
DPOGS214416	2636	2636
DPOGS214428	743	743
DPOGS214427	103	103
DPOGS214424	1375	1375
DPOGS214398	621	621
DPOGS214420	241	241
DPOGS214421	999	999
DPOGS214414	550	550
DPOGS214401	3393	3393
DPOGS214396	186	186
DPOGS214436	357	357
DPOGS214406	1421	1421
DPOGS214407	335	335
DPOGS214402	1456	1456
DPOGS214439	1558	1558
DPOGS214410	1095	1095
DPOGS214437	265	265
DPOGS214435	319	319
DPOGS214408	1253	1253
DPOGS214438	1070	1070
DPOGS214423	932	932
DPOGS214413	148	148
DPOGS214415	2106	2106
DPOGS214422	3289	3289
DPOGS214426	1860	1860
DPOGS214434	2768	2768
DPOGS214400	1244	1244
DPOGS214399	444	444
DPOGS214409	1148	1148
DPOGS214425	1005	1005
DPOGS206432	414	414
DPOGS206472	3062	3062
DPOGS206470	833	833
DPOGS206437	1009	1009
DPOGS206457	354	354
DPOGS206431	588	588
DPOGS206483	948	948
DPOGS206436	1864	1864
DPOGS206471	679	679
DPOGS206475	1047	1047
DPOGS206446	1472	1472
DPOGS206456	149	149
DPOGS206439	333	333
DPOGS206482	2746	2746
DPOGS206469	575	575
DPOGS206460	949	949
DPOGS206438	952	952
DPOGS206477	797	797
DPOGS206473	1230	1230
DPOGS206441	355	355
DPOGS206448	312	312
DPOGS206481	213	213
DPOGS206480	127	127
DPOGS206466	595	595
DPOGS206468	592	592
DPOGS206451	394	394
DPOGS206435	423	423
DPOGS206474	1767	1767
DPOGS206461	336	336
DPOGS206442	376	376
DPOGS206443	1120	1120
DPOGS206452	473	473
DPOGS206433	294	294
DPOGS206478	2129	2129
DPOGS206479	428	428
DPOGS206462	1981	1981
DPOGS206447	153	153
DPOGS206454	3113	3113
DPOGS206458	263	263
DPOGS206453	1781	1781
DPOGS206449	1212	1212
DPOGS206444	1174	1174
DPOGS206455	274	274
DPOGS206476	978	978
DPOGS206467	766	766
DPOGS206463	613	613
DPOGS206445	2416	2416
DPOGS206450	381	381
DPOGS206465	589	589
DPOGS206459	2277	2277
DPOGS206464	911	911
DPOGS200859	332	332
DPOGS200847	1468	1468
DPOGS200839	95	95
DPOGS200855	143	143
DPOGS200830	2032	2032
DPOGS200861	717	717
DPOGS200854	482	482
DPOGS200846	366	366
DPOGS200864	588	588
DPOGS200873	429	429
DPOGS200862	1596	1596
DPOGS200872	264	264
DPOGS200863	2038	2038
DPOGS200821	693	693
DPOGS200851	120	120
DPOGS200849	500	500
DPOGS200858	374	374
DPOGS200829	765	765
DPOGS200856	1154	1154
DPOGS200840	933	933
DPOGS200860	2533	2533
DPOGS200842	1445	1445
DPOGS200874	206	206
DPOGS200850	663	663
DPOGS200828	1081	1081
DPOGS200877	262	262
DPOGS200848	2152	2152
DPOGS200871	885	885
DPOGS200852	462	462
DPOGS200857	585	585
DPOGS200831	1179	1179
DPOGS200816	619	619
DPOGS200827	941	941
DPOGS200845	884	884
DPOGS200869	1419	1419
DPOGS200870	396	396
DPOGS200853	442	442
DPOGS200878	261	261
DPOGS200820	1003	1003
DPOGS200838	497	497
DPOGS200832	902	902
DPOGS200866	211	211
DPOGS200825	849	849
DPOGS200835	3406	3406
DPOGS200837	198	198
DPOGS200819	1209	1209
DPOGS200817	1103	1103
DPOGS200843	601	601
DPOGS200844	814	814
DPOGS200868	1850	1850
DPOGS200836	457	457
DPOGS200818	938	938
DPOGS200824	159	159
DPOGS200823	1673	1673
DPOGS200822	288	288
DPOGS200865	1460	1460
DPOGS200826	217	217
DPOGS200834	523	523
DPOGS200875	186	186
DPOGS200841	1766	1766
DPOGS200833	1418	1418
DPOGS200867	795	795
DPOGS200876	645	645
DPOGS207576	426	426
DPOGS207550	2166	2166
DPOGS207579	285	285
DPOGS207582	1808	1808
DPOGS207572	897	897
DPOGS207555	297	297
DPOGS207580	2032	2032
DPOGS207605	226	226
DPOGS207570	1052	1052
DPOGS207589	3960	3960
DPOGS207586	527	527
DPOGS207587	233	233
DPOGS207604	209	209
DPOGS207577	2871	2871
DPOGS207575	815	815
DPOGS207581	1746	1746
DPOGS207585	804	804
DPOGS207591	1947	1947
DPOGS207595	1599	1599
DPOGS207603	315	315
DPOGS207559	492	492
DPOGS207567	1095	1095
DPOGS207565	238	238
DPOGS207578	659	659
DPOGS207588	584	584
DPOGS207549	1295	1295
DPOGS207590	433	433
DPOGS207551	1167	1167
DPOGS207592	839	839
DPOGS207584	1004	1004
DPOGS207593	40	40
DPOGS207571	407	407
DPOGS207566	796	796
DPOGS207602	208	208
DPOGS207601	618	618
DPOGS207561	858	858
DPOGS207599	136	136
DPOGS207560	1014	1014
DPOGS207596	602	602
DPOGS207583	1920	1920
DPOGS207563	2935	2935
DPOGS207554	583	583
DPOGS207558	974	974
DPOGS207556	357	357
DPOGS207564	373	373
DPOGS207569	268	268
DPOGS207573	385	385
DPOGS207553	305	305
DPOGS207600	517	517
DPOGS207562	4050	4050
DPOGS207547	703	703
DPOGS207606	476	476
DPOGS207552	661	661
DPOGS207546	904	904
DPOGS207597	3583	3583
DPOGS207598	637	637
DPOGS207557	146	146
DPOGS207594	1245	1245
DPOGS207548	1290	1290
DPOGS215814	576	576
DPOGS215812	251	251
DPOGS215818	1087	1087
DPOGS215815	5436	5436
DPOGS215820	4371	4371
DPOGS215808	955	955
DPOGS215819	440	440
DPOGS215811	829	829
DPOGS215825	1111	1111
DPOGS215813	938	938
DPOGS215827	988	988
DPOGS215828	610	610
DPOGS215829	2123	2123
DPOGS215817	138	138
DPOGS215831	2643	2643
DPOGS215832	190	190
DPOGS215833	211	211
DPOGS215821	1120	1120
DPOGS215822	925	925
DPOGS215823	885	885
DPOGS215824	974	974
DPOGS215839	450	450
DPOGS215840	804	804
DPOGS215841	197	197
DPOGS215842	496	496
DPOGS215843	300	300
DPOGS215830	169	169
DPOGS215846	2823	2823
DPOGS215847	1607	1607
DPOGS215848	471	471
DPOGS215849	897	897
DPOGS215850	1794	1794
DPOGS215851	137	137
DPOGS215809	739	739
DPOGS215835	533	533
DPOGS215837	172	172
DPOGS215836	2670	2670
DPOGS215826	961	961
DPOGS215834	2172	2172
DPOGS215816	357	357
DPOGS215844	478	478
DPOGS205072	352	352
DPOGS205070	2528	2528
DPOGS205069	956	956
DPOGS205073	230	230
DPOGS205063	1812	1812
DPOGS205066	1681	1681
DPOGS205091	1282	1282
DPOGS205065	1883	1883
DPOGS205067	579	579
DPOGS205071	5696	5696
DPOGS205064	206	206
DPOGS205068	899	899
DPOGS205043	88	88
DPOGS205061	128	128
DPOGS205085	1423	1423
DPOGS205058	669	669
DPOGS205059	521	521
DPOGS205087	412	412
DPOGS205089	273	273
DPOGS205079	643	643
DPOGS205076	777	777
DPOGS205093	1963	1963
DPOGS205090	289	289
DPOGS205095	351	351
DPOGS205062	600	600
DPOGS205086	2971	2971
DPOGS205042	2030	2030
DPOGS205084	869	869
DPOGS205046	286	286
DPOGS205077	1231	1231
DPOGS205074	1831	1831
DPOGS205047	1294	1294
DPOGS205045	290	290
DPOGS205048	1248	1248
DPOGS205044	3162	3162
DPOGS205092	1717	1717
DPOGS205083	1450	1450
DPOGS205080	896	896
DPOGS205053	2386	2386
DPOGS205060	104	104
DPOGS205098	577	577
DPOGS205052	2564	2564
DPOGS205081	173	173
DPOGS205101	474	474
DPOGS205078	5707	5707
DPOGS205050	417	417
DPOGS205056	245	245
DPOGS205051	899	899
DPOGS205099	857	857
DPOGS205075	1434	1434
DPOGS205057	1823	1823
DPOGS205049	205	205
DPOGS205096	536	536
DPOGS205082	1222	1222
DPOGS205097	2513	2513
DPOGS205054	491	491
DPOGS205094	649	649
DPOGS205055	440	440
DPOGS200637	314	314
DPOGS200636	463	463
DPOGS200645	343	343
DPOGS200642	2096	2096
DPOGS200634	295	295
DPOGS200606	643	643
DPOGS200640	3193	3193
DPOGS200643	492	492
DPOGS200593	296	296
DPOGS200638	1516	1516
DPOGS200597	510	510
DPOGS200613	732	732
DPOGS200594	1640	1640
DPOGS200585	630	630
DPOGS200590	1123	1123
DPOGS200601	312	312
DPOGS200649	192	192
DPOGS200632	300	300
DPOGS200602	892	892
DPOGS200603	808	808
DPOGS200657	158	158
DPOGS200648	636	636
DPOGS200628	109	109
DPOGS200639	399	399
DPOGS200599	2486	2486
DPOGS200586	446	446
DPOGS200612	832	832
DPOGS200605	512	512
DPOGS200660	461	461
DPOGS200598	683	683
DPOGS200616	1271	1271
DPOGS200596	304	304
DPOGS200658	481	481
DPOGS200622	666	666
DPOGS200619	705	705
DPOGS200635	218	218
DPOGS200633	427	427
DPOGS200618	591	591
DPOGS200587	2570	2570
DPOGS200631	2087	2087
DPOGS200644	976	976
DPOGS200620	786	786
DPOGS200630	1015	1015
DPOGS200662	898	898
DPOGS200595	1018	1018
DPOGS200646	224	224
DPOGS200600	1120	1120
DPOGS200647	341	341
DPOGS200655	649	649
DPOGS200629	2664	2664
DPOGS200592	361	361
DPOGS200659	3230	3230
DPOGS200617	334	334
DPOGS200591	432	432
DPOGS200604	120	120
DPOGS200661	250	250
DPOGS200656	152	152
DPOGS200589	459	459
DPOGS200654	674	674
DPOGS200607	198	198
DPOGS200621	895	895
DPOGS200624	585	585
DPOGS200625	1814	1814
DPOGS200623	1017	1017
DPOGS200653	115	115
DPOGS200626	918	918
DPOGS200627	544	544
DPOGS200610	699	699
DPOGS200588	845	845
DPOGS200615	711	711
DPOGS200651	3019	3019
DPOGS200608	1107	1107
DPOGS200614	817	817
DPOGS200611	209	209
DPOGS200609	808	808
DPOGS212290	393	393
DPOGS212291	473	473
DPOGS212274	322	322
DPOGS212294	1227	1227
DPOGS212262	369	369
DPOGS212251	873	873
DPOGS212292	229	229
DPOGS212295	715	715
DPOGS212293	515	515
DPOGS212275	802	802
DPOGS212263	209	209
DPOGS212269	175	175
DPOGS212271	299	299
DPOGS212276	1577	1577
DPOGS212260	188	188
DPOGS212273	1040	1040
DPOGS212252	365	365
DPOGS212250	861	861
DPOGS212289	1120	1120
DPOGS212261	219	219
DPOGS212258	1535	1535
DPOGS212277	287	287
DPOGS212284	582	582
DPOGS212286	252	252
DPOGS212265	1047	1047
DPOGS212268	482	482
DPOGS212259	1431	1431
DPOGS212270	276	276
DPOGS212254	1428	1428
DPOGS212253	603	603
DPOGS212285	1318	1318
DPOGS212257	596	596
DPOGS212282	173	173
DPOGS212288	661	661
DPOGS212278	1011	1011
DPOGS212297	2354	2354
DPOGS212256	1222	1222
DPOGS212296	726	726
DPOGS212267	1265	1265
DPOGS212287	205	205
DPOGS212266	1429	1429
DPOGS212281	652	652
DPOGS212283	538	538
DPOGS212264	74	74
DPOGS212255	399	399
DPOGS215954	1926	1926
DPOGS215955	313	313
DPOGS215953	817	817
DPOGS215958	945	945
DPOGS215959	2402	2402
DPOGS215960	502	502
DPOGS215957	3129	3129
DPOGS215966	251	251
DPOGS215967	659	659
DPOGS215968	1194	1194
DPOGS215965	1727	1727
DPOGS215970	2572	2572
DPOGS215971	2195	2195
DPOGS215972	1122	1122
DPOGS215973	1044	1044
DPOGS215974	242	242
DPOGS215975	851	851
DPOGS215976	261	261
DPOGS215977	407	407
DPOGS215978	818	818
DPOGS215980	994	994
DPOGS215981	2298	2298
DPOGS215982	347	347
DPOGS215956	147	147
DPOGS215984	182	182
DPOGS215985	76	76
DPOGS215986	560	560
DPOGS215987	576	576
DPOGS215988	482	482
DPOGS215989	370	370
DPOGS215990	676	676
DPOGS215991	2633	2633
DPOGS215992	2494	2494
DPOGS215993	71	71
DPOGS215994	160	160
DPOGS215995	288	288
DPOGS215996	1974	1974
DPOGS215997	1334	1334
DPOGS215998	940	940
DPOGS215999	643	643
DPOGS216000	412	412
DPOGS216001	890	890
DPOGS216002	128	128
DPOGS216003	462	462
DPOGS216005	691	691
DPOGS215964	274	274
DPOGS216007	1499	1499
DPOGS216008	398	398
DPOGS216009	1026	1026
DPOGS216010	831	831
DPOGS215969	624	624
DPOGS216012	78	78
DPOGS216013	1591	1591
DPOGS216014	239	239
DPOGS216015	96	96
DPOGS216016	1201	1201
DPOGS216017	2321	2321
DPOGS216018	555	555
DPOGS216019	891	891
DPOGS216020	1510	1510
DPOGS216021	360	360
DPOGS216022	211	211
DPOGS216023	695	695
DPOGS215983	313	313
DPOGS216011	1257	1257
DPOGS215963	3101	3101
DPOGS215961	1167	1167
DPOGS215962	415	415
DPOGS216006	265	265
DPOGS208270	929	929
DPOGS208273	373	373
DPOGS208223	1145	1145
DPOGS208264	230	230
DPOGS208221	166	166
DPOGS208225	399	399
DPOGS208276	773	773
DPOGS208260	344	344
DPOGS208261	100	100
DPOGS208269	299	299
DPOGS208230	509	509
DPOGS208222	154	154
DPOGS208268	1025	1025
DPOGS208265	327	327
DPOGS208227	1847	1847
DPOGS208224	332	332
DPOGS208244	216	216
DPOGS208300	615	615
DPOGS208231	546	546
DPOGS208279	188	188
DPOGS208226	1064	1064
DPOGS208280	179	179
DPOGS208233	1125	1125
DPOGS208266	1204	1204
DPOGS208229	1111	1111
DPOGS208272	867	867
DPOGS208298	839	839
DPOGS208258	201	201
DPOGS208278	633	633
DPOGS208299	1438	1438
DPOGS208267	249	249
DPOGS208247	322	322
DPOGS208249	210	210
DPOGS208234	354	354
DPOGS208254	481	481
DPOGS208228	225	225
DPOGS208271	372	372
DPOGS208248	196	196
DPOGS208283	492	492
DPOGS208239	190	190
DPOGS208241	142	142
DPOGS208275	274	274
DPOGS208277	275	275
DPOGS208252	591	591
DPOGS208303	726	726
DPOGS208250	149	149
DPOGS208246	236	236
DPOGS208255	96	96
DPOGS208240	386	386
DPOGS208257	969	969
DPOGS208262	239	239
DPOGS208263	283	283
DPOGS208295	551	551
DPOGS208290	220	220
DPOGS208259	359	359
DPOGS208243	1134	1134
DPOGS208238	234	234
DPOGS208251	369	369
DPOGS208286	1324	1324
DPOGS208301	2491	2491
DPOGS208274	337	337
DPOGS208236	865	865
DPOGS208284	363	363
DPOGS208253	537	537
DPOGS208297	330	330
DPOGS208256	259	259
DPOGS208292	109	109
DPOGS208237	290	290
DPOGS208285	202	202
DPOGS208302	885	885
DPOGS208242	458	458
DPOGS208281	580	580
DPOGS208294	3118	3118
DPOGS208282	1708	1708
DPOGS208296	1002	1002
DPOGS208288	665	665
DPOGS208287	179	179
DPOGS208235	384	384
DPOGS208293	669	669
DPOGS208291	424	424
DPOGS208245	226	226
DPOGS208289	145	145
DPOGS216181	2299	2299
DPOGS216180	137	137
DPOGS216185	613	613
DPOGS216182	194	194
DPOGS216183	344	344
DPOGS216184	343	343
DPOGS216189	364	364
DPOGS216190	160	160
DPOGS216191	1803	1803
DPOGS216192	158	158
DPOGS216193	792	792
DPOGS216194	812	812
DPOGS216195	145	145
DPOGS216196	602	602
DPOGS216197	145	145
DPOGS216198	170	170
DPOGS216186	780	780
DPOGS216187	2149	2149
DPOGS216188	449	449
DPOGS216202	3162	3162
DPOGS216203	181	181
DPOGS216204	223	223
DPOGS216205	2910	2910
DPOGS216206	1598	1598
DPOGS216207	261	261
DPOGS216208	383	383
DPOGS216209	515	515
DPOGS216210	2121	2121
DPOGS216211	332	332
DPOGS216199	2937	2937
DPOGS216200	4260	4260
DPOGS216201	14771	14771
DPOGS205861	2686	2686
DPOGS205818	1744	1744
DPOGS205860	224	224
DPOGS205820	806	806
DPOGS205829	452	452
DPOGS205824	1200	1200
DPOGS205821	1475	1475
DPOGS205859	580	580
DPOGS205856	621	621
DPOGS205823	375	375
DPOGS205862	337	337
DPOGS205816	778	778
DPOGS205833	3227	3227
DPOGS205857	102	102
DPOGS205835	242	242
DPOGS205819	287	287
DPOGS205837	1706	1706
DPOGS205827	248	248
DPOGS205858	1130	1130
DPOGS205844	519	519
DPOGS205841	1059	1059
DPOGS205839	375	375
DPOGS205854	967	967
DPOGS205845	510	510
DPOGS205830	1010	1010
DPOGS205832	942	942
DPOGS205836	913	913
DPOGS205822	1238	1238
DPOGS205831	713	713
DPOGS205848	509	509
DPOGS205852	620	620
DPOGS205838	3438	3438
DPOGS205826	1173	1173
DPOGS205817	484	484
DPOGS205828	821	821
DPOGS205834	132	132
DPOGS205846	609	609
DPOGS205840	636	636
DPOGS205853	689	689
DPOGS205851	613	613
DPOGS205855	1023	1023
DPOGS205825	876	876
DPOGS205850	1553	1553
DPOGS205842	1611	1611
DPOGS205849	515	515
DPOGS205847	1148	1148
DPOGS206300	824	824
DPOGS206326	1909	1909
DPOGS206343	813	813
DPOGS206347	92	92
DPOGS206348	1484	1484
DPOGS206345	1500	1500
DPOGS206351	207	207
DPOGS206299	591	591
DPOGS206296	158	158
DPOGS206310	263	263
DPOGS206359	2654	2654
DPOGS206318	3196	3196
DPOGS206298	1911	1911
DPOGS206342	203	203
DPOGS206301	862	862
DPOGS206306	2357	2357
DPOGS206317	1262	1262
DPOGS206312	664	664
DPOGS206344	1147	1147
DPOGS206353	1376	1376
DPOGS206358	427	427
DPOGS206355	1464	1464
DPOGS206309	450	450
DPOGS206339	952	952
DPOGS206340	499	499
DPOGS206337	617	617
DPOGS206341	316	316
DPOGS206308	786	786
DPOGS206305	2201	2201
DPOGS206302	95	95
DPOGS206360	1261	1261
DPOGS206356	382	382
DPOGS206319	735	735
DPOGS206307	132	132
DPOGS206354	1042	1042
DPOGS206304	171	171
DPOGS206357	173	173
DPOGS206349	368	368
DPOGS206320	806	806
DPOGS206311	465	465
DPOGS206331	469	469
DPOGS206323	548	548
DPOGS206363	809	809
DPOGS206334	379	379
DPOGS206350	189	189
DPOGS206336	2048	2048
DPOGS206362	775	775
DPOGS206327	929	929
DPOGS206303	632	632
DPOGS206313	279	279
DPOGS206328	666	666
DPOGS206335	394	394
DPOGS206361	314	314
DPOGS206332	796	796
DPOGS206322	1344	1344
DPOGS206333	334	334
DPOGS206321	776	776
DPOGS206366	722	722
DPOGS206329	420	420
DPOGS206365	4538	4538
DPOGS206364	198	198
DPOGS211600	269	269
DPOGS211597	1090	1090
DPOGS211598	1549	1549
DPOGS211569	349	349
DPOGS211573	385	385
DPOGS211599	601	601
DPOGS211570	542	542
DPOGS211583	305	305
DPOGS211589	166	166
DPOGS211568	295	295
DPOGS211584	458	458
DPOGS211590	295	295
DPOGS211595	506	506
DPOGS211566	430	430
DPOGS211581	2990	2990
DPOGS211580	1748	1748
DPOGS211575	1505	1505
DPOGS211596	186	186
DPOGS211567	856	856
DPOGS211571	230	230
DPOGS211578	159	159
DPOGS211574	69	69
DPOGS211591	2988	2988
DPOGS211582	213	213
DPOGS211565	690	690
DPOGS211594	1492	1492
DPOGS211576	941	941
DPOGS211587	284	284
DPOGS211572	581	581
DPOGS211577	154	154
DPOGS211593	6254	6254
DPOGS211564	449	449
DPOGS211585	464	464
DPOGS211588	174	174
DPOGS211579	440	440
DPOGS211586	512	512
DPOGS211592	192	192
DPOGS202428	660	660
DPOGS202420	185	185
DPOGS202421	182	182
DPOGS202426	655	655
DPOGS202429	352	352
DPOGS202430	1414	1414
DPOGS202424	1560	1560
DPOGS202422	389	389
DPOGS202432	608	608
DPOGS202431	189	189
DPOGS202427	1670	1670
DPOGS202425	244	244
DPOGS212818	1459	1459
DPOGS212819	1312	1312
DPOGS212820	3786	3786
DPOGS212864	1633	1633
DPOGS212848	1894	1894
DPOGS212861	144	144
DPOGS212804	253	253
DPOGS212874	82	82
DPOGS212816	2454	2454
DPOGS212878	91	91
DPOGS212862	1511	1511
DPOGS212828	377	377
DPOGS212863	1378	1378
DPOGS212875	708	708
DPOGS212865	308	308
DPOGS212879	791	791
DPOGS212802	346	346
DPOGS212847	840	840
DPOGS212860	211	211
DPOGS212827	1849	1849
DPOGS212845	926	926
